"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost"
5792,5,2307,"03.09.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
5796,16,775,"07.09.2017",false,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
5802,87,305,"05.04.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
5814,0,394,"09.02.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
5816,57,1537,"04.12.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
5819,77,193,"06.12.2017",true,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
5830,50,679,"06.02.2017",true,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
5838,4,3072,"06.01.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
5839,68,1369,"07.03.2017",false,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
5840,81,482,"03.08.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
5855,90,2637,"05.08.2017",true,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
5860,52,2872,"06.12.2017",true,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
5869,66,238,"09.01.2017",true,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
5882,44,322,"09.01.2017",false,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
5883,0,3451,"02.12.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
5884,86,1727,"07.08.2017",true,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
5886,0,277,"05.03.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
5888,95,731,"05.12.2017",false,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
5890,13,328,"06.02.2017",false,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
5894,94,3186,"07.05.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
5895,38,1007,"02.03.2017",false,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
5896,2,2605,"03.04.2017",true,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
5897,46,3411,"07.09.2017",true,Approved,Solex,Standard,low,medium,"1289,85","74,51"
5901,57,2153,"06.10.2017",false,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
5905,0,664,"07.10.2017",true,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
5907,29,2763,"05.02.2017",true,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
5911,86,617,"02.09.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
5913,87,3234,"03.08.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
5914,26,2780,"04.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
5922,8,1831,"01.04.2017",true,Approved,Solex,Road,medium,small,"1703,52","1516,13"
5928,88,73,"05.04.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
5940,35,3008,"09.02.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
5941,26,3432,"05.08.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
5942,35,2310,"07.10.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
5946,0,3101,"02.10.2017",true,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
5949,53,473,"06.09.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
5962,75,3402,"06.10.2017",true,Approved,Giant Bicycles,Touring,medium,large,"1873,97","863,95"
5975,72,2208,"07.09.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
5982,98,167,"03.11.2017",false,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
5984,84,999,"07.10.2017",false,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
5989,9,3055,"01.11.2017",false,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
5991,77,2874,"05.04.2017",true,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
5992,35,602,"08.05.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
5994,0,1738,"07.02.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
5995,65,99,"08.09.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
5997,76,1947,"08.06.2017",false,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
5998,0,37,"05.07.2017",true,Approved,Solex,Standard,medium,medium,"478,16","298,72"
6003,9,3026,"09.01.2017",true,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
6004,28,11,"02.04.2017",false,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
6017,34,1900,"03.09.2017",true,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
6024,0,1559,"02.08.2017",true,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
6029,49,3030,"03.09.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
6030,35,380,"03.06.2017",false,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
6032,22,1777,"03.01.2017",false,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
6034,60,2509,"05.12.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
6035,85,425,"05.12.2017",true,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
6039,53,1493,"03.05.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
6045,76,330,"03.05.2017",false,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
6046,21,1917,"01.04.2017",false,Approved,Solex,Standard,medium,large,"1071,23","380,74"
6053,90,905,"04.09.2017",true,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
6057,52,2386,"09.02.2017",true,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
6058,27,2082,"03.08.2017",true,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
6063,88,2066,"01.10.2017",true,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
6074,22,203,"05.05.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
6076,22,1047,"03.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
6078,22,232,"04.03.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
6079,6,1629,"04.03.2017",true,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
6086,3,726,"08.09.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
6090,22,416,"05.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
6092,27,55,"07.06.2017",false,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
6093,0,3129,"05.03.2017",false,Approved,Solex,Road,medium,medium,"416,98","312,74"
6094,32,1950,"07.09.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
6095,62,1103,"04.10.2017",false,Approved,Solex,Standard,high,medium,"1024,66","614,80"
6101,96,3325,"04.09.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
6106,90,2464,"08.10.2017",false,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
6107,10,2627,"03.10.2017",true,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
6109,79,1288,"03.03.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
6114,99,652,"04.08.2017",true,Approved,Trek Bicycles,Road,low,small,"1720,7","1531,42"
6117,66,2331,"06.10.2017",true,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
6120,71,445,"03.03.2017",false,Approved,Solex,Standard,high,large,"1842,92","1105,75"
6121,44,2889,"08.03.2017",true,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
6123,47,67,"03.05.2017",true,Approved,Trek Bicycles,Road,low,small,"1720,7","1531,42"
6137,54,832,"05.09.2017",false,Approved,WeareA2B,Standard,medium,medium,"1292,84","13,44"
6139,92,292,"02.11.2017",true,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
6146,0,1039,"08.11.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
6152,26,2928,"03.03.2017",false,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
6153,74,1177,"04.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
6167,14,1407,"07.01.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
6175,76,3363,"07.01.2017",true,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
6178,74,2837,"02.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
6181,84,177,"07.02.2017",false,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
6182,48,1687,"06.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
6183,78,2980,"08.11.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
6184,87,1483,"01.12.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
6185,13,2894,"02.02.2017",true,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
6187,45,2772,"05.12.2017",true,Approved,Solex,Standard,medium,medium,"441,49","84,99"
6190,0,2919,"07.08.2017",false,Approved,Solex,Standard,medium,medium,"71,49","53,62"
6192,15,154,"07.12.2017",false,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
6193,70,3408,"05.05.2017",false,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
6210,0,1390,"03.12.2017",false,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
6211,9,3170,"07.10.2017",true,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
6212,94,1884,"05.08.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
6213,99,3320,"07.08.2017",false,Approved,Trek Bicycles,Road,low,small,"1720,7","1531,42"
6226,4,65,"06.08.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
6227,74,1935,"05.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
6233,63,1372,"06.03.2017",false,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
6237,75,1959,"09.02.2017",false,Approved,Giant Bicycles,Touring,medium,large,"1873,97","863,95"
6238,92,1431,"05.01.2017",true,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
6240,0,784,"02.03.2017",true,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
6246,1,3142,"09.01.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
6247,59,2953,"01.10.2017",false,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
6248,31,323,"02.03.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
6252,59,759,"07.12.2017",true,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
6253,4,1310,"01.11.2017",false,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
6257,77,951,"08.10.2017",false,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
6262,26,3399,"04.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
6267,3,724,"02.09.2017",true,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
6270,45,84,"04.04.2017",false,Approved,Solex,Standard,medium,medium,"441,49","84,99"
6272,91,1707,"08.09.2017",false,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
6279,79,1972,"06.09.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
6282,64,1623,"01.12.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
6286,74,2146,"04.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
15577,0,362,"02.10.2017",true,Approved,Solex,Road,medium,medium,"416,98","312,74"
6287,32,1260,"07.08.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
6294,2,627,"02.11.2017",false,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
6296,62,2620,"03.07.2017",true,Approved,Solex,Standard,medium,medium,"478,16","298,72"
6299,3,153,"02.10.2017",true,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
6309,69,3500,"09.01.2017",true,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
6317,36,607,"03.08.2017",false,Approved,Solex,Standard,low,medium,"945,04","507,58"
6321,71,1277,"05.11.2017",true,Approved,Solex,Standard,high,large,"1842,92","1105,75"
6325,51,1430,"07.07.2017",true,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
6332,95,383,"01.05.2017",true,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
6335,57,1961,"04.02.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
6336,8,590,"05.05.2017",false,Approved,Solex,Road,medium,small,"1703,52","1516,13"
6345,46,2349,"06.11.2017",false,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
6347,3,2007,"07.12.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
6349,71,2016,"02.07.2017",false,Approved,Solex,Standard,high,large,"1842,92","1105,75"
6350,22,2800,"05.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
6374,52,3283,"05.09.2017",false,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
6375,45,867,"03.01.2017",true,Approved,Solex,Standard,medium,medium,"441,49","84,99"
6376,50,2418,"06.06.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
6380,96,1335,"08.11.2017",false,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
6381,23,2755,"06.08.2017",true,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
6383,7,3117,"08.06.2017",true,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
6385,70,233,"01.09.2017",true,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
6389,70,2036,"04.06.2017",true,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
6390,49,3180,"07.08.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
6392,32,1472,"03.07.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
6393,76,397,"03.02.2017",false,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
6397,27,684,"07.03.2017",true,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
6399,66,1098,"08.06.2017",true,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
6403,24,711,"08.10.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
6406,4,1056,"03.01.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
6408,52,1443,"05.08.2017",true,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
6411,5,2829,"08.08.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
6416,32,1742,"01.11.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
6417,17,1090,"02.09.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
6419,0,1707,"03.09.2017",false,Approved,"","","","","398,08",""
6421,95,1316,"05.02.2017",false,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
6422,29,3210,"06.03.2017",false,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
6424,91,2421,"06.02.2017",false,Approved,Solex,Standard,medium,medium,"100,35","75,26"
6426,39,3114,"09.02.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
6433,96,48,"01.05.2017",true,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
6436,32,700,"03.09.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
6438,46,3224,"01.04.2017",true,Approved,Solex,Standard,low,medium,"1289,85","74,51"
6439,43,1339,"05.02.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
6441,67,935,"08.09.2017",false,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
6450,54,153,"09.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"1292,84","13,44"
6452,32,3141,"08.07.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
6454,1,1115,"08.08.2017",true,Approved,Giant Bicycles,Touring,medium,large,"1873,97","863,95"
6458,60,2983,"08.08.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
6464,0,413,"06.01.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
6465,75,583,"02.10.2017",true,Approved,Giant Bicycles,Touring,medium,large,"1873,97","863,95"
6475,6,3370,"05.04.2017",false,Approved,Solex,Standard,high,medium,"748,17","448,90"
6478,50,328,"03.02.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
6482,26,1799,"08.11.2017",false,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
6488,17,2433,"04.12.2017",false,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
6495,69,327,"06.08.2017",true,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
6497,81,1063,"04.10.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
6501,59,1590,"05.10.2017",false,Approved,Solex,Standard,medium,large,"1061,56","733,58"
6504,57,1496,"06.09.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
6507,20,674,"06.09.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
6509,26,3058,"02.02.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
6511,59,1155,"07.09.2017",false,Approved,Solex,Standard,medium,large,"1061,56","733,58"
6523,95,1274,"03.02.2017",false,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
6524,31,1270,"08.06.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
6525,79,1853,"05.04.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
6532,0,3037,"09.01.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
6544,31,1585,"01.08.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
6550,23,3077,"07.08.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
6551,48,2602,"06.02.2017",true,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
6556,53,72,"08.12.2017",false,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
6561,84,1074,"06.02.2017",false,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
6562,63,2912,"01.05.2017",false,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
6564,83,2383,"02.12.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
6565,60,1876,"08.08.2017",true,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
6566,12,636,"04.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
6567,53,1758,"01.08.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
6568,43,3164,"01.08.2017",false,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
6571,25,1049,"05.01.2017",true,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
6573,83,2014,"01.09.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
6574,62,1350,"05.09.2017",true,Approved,Solex,Standard,medium,medium,"478,16","298,72"
6577,85,1824,"03.03.2017",false,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
17778,41,84,"04.06.2017",false,Approved,Solex,Road,medium,medium,"416,98","312,74"
6579,0,965,"05.06.2017",false,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
6581,7,2427,"06.12.2017",false,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
6583,8,2485,"01.05.2017",false,Approved,Solex,Road,medium,small,"1703,52","1516,13"
